subject,TR,BOLD,hemisphere,faces
115825,224,"[10373.78710938 12187.66503906 11772.74121094 ... 10619.73925781
 10722.05859375 10774.73632812]",RH,[0.]
115825,225,"[10239.21289062 11913.4921875  11731.30859375 ... 10704.76953125
 10778.03808594 10809.0234375 ]",RH,[0.]
115825,226,"[10190.94238281 11749.85644531 11571.42480469 ... 10506.39355469
 10480.54003906 10815.05566406]",RH,[0.]
115825,227,"[10165.16308594 11835.75195312 11776.7578125  ... 10558.21484375
 10602.52929688 10676.81738281]",RH,[0.]
115825,228,"[10154.23730469 11890.08496094 11822.51855469 ... 10821.59375
 10896.61621094 10878.64257812]",RH,[0.]
115825,229,"[10253.04492188 12214.37695312 12049.86425781 ... 10440.171875
 10631.32421875 10612.35058594]",RH,[0.]
115825,230,"[10255.10253906 11878.06933594 11585.15917969 ... 10397.35742188
 10522.83789062 10699.76367188]",RH,[0.]
115825,231,"[10325.57617188 12123.28222656 12121.51464844 ... 10818.30273438
 10894.20117188 11001.54101562]",RH,[0.]
115825,232,"[10195.38867188 12030.28710938 11869.01269531 ... 10595.78320312
 10721.72167969 10678.46972656]",RH,[0.]
115825,233,"[10235.66015625 11910.87695312 11905.12304688 ... 10673.24707031
 10856.21582031 10871.26367188]",RH,[0.]
115825,234,"[ 9973.40625    12185.42773438 11938.36523438 ... 10699.34277344
 10710.86816406 10742.08105469]",RH,[0.]
115825,235,"[10006.85546875 12021.62304688 11953.31835938 ... 10745.81835938
 10688.47949219 10873.52734375]",RH,[0.]
115825,236,"[10332.78613281 11870.90917969 11869.05957031 ... 10557.98925781
 10678.92089844 10862.25390625]",RH,[0.]
115825,237,"[ 9766.14941406 12103.38378906 11903.60253906 ... 10521.93359375
 10694.14648438 10465.86914062]",RH,[0.]
115825,238,"[10103.66699219 11884.47460938 11821.28417969 ... 10351.36230469
 10494.02636719 10592.58300781]",RH,[0.]
115825,239,"[10181.68652344 12410.93261719 12338.78515625 ... 10886.59277344
 11041.70996094 10986.95507812]",RH,[0.]
115825,240,"[10100.29589844 12085.12304688 11945.22851562 ... 10493.21875
 10649.23242188 10853.88183594]",RH,[0.]
115825,241,"[10541.30957031 12238.66894531 12014.94921875 ... 10818.46386719
 10855.66992188 10843.37890625]",RH,[0.]
115825,242,"[10639.00976562 12161.29785156 11944.11621094 ... 11142.22167969
 11045.83984375 11218.75390625]",RH,[0.]
115825,243,"[10151.2890625  12117.95800781 12023.96679688 ... 10986.08105469
 10869.60351562 10928.20507812]",RH,[0.]
115825,244,"[10074.72558594 11652.82226562 11708.95898438 ... 10538.57910156
 10660.39648438 10709.88769531]",RH,[0.]
115825,245,"[10043.63476562 11881.62792969 11805.11230469 ... 10306.4296875
 10351.21679688 10428.95703125]",RH,[0.]
115825,246,"[10211.75       12228.953125   12155.72558594 ... 10554.67089844
 10543.22265625 10826.71972656]",RH,[0.]
115825,247,"[ 9869.3203125  12252.30371094 12112.22363281 ... 10548.74609375
 10436.75       10612.58496094]",RH,[0.]
115825,248,"[10041.09667969 12484.76757812 12337.4375     ... 10808.30371094
 10992.73730469 10770.06542969]",RH,[0.]
115825,249,"[10237.37304688 12138.57324219 12250.53320312 ... 10467.37304688
 10599.98535156 10591.59667969]",RH,[0.]
115825,250,"[10101.55566406 11924.83496094 11839.83203125 ... 10827.16601562
 10796.79394531 10649.48339844]",RH,[0.]
115825,251,"[10222.52636719 12018.16992188 11992.32714844 ... 10698.59375
 10639.39550781 10724.5546875 ]",RH,[0.]
115825,252,"[10626.15722656 12068.14355469 11999.16796875 ... 10941.96875
 10880.7421875  10968.1875    ]",RH,[0.]
115825,253,"[10118.00976562 12040.37890625 11801.09375    ... 10854.77441406
 10906.30664062 10821.41796875]",RH,[0.]
115825,254,"[10350.9453125  11980.35839844 11892.91796875 ... 10788.14160156
 10748.91601562 10674.49023438]",RH,[0.]
115825,255,"[10020.54492188 11526.77832031 11427.98925781 ... 10430.05078125
 10408.16503906 10592.66699219]",RH,[0.]
115825,256,"[ 9948.05175781 11775.00976562 11641.34960938 ... 10493.4921875
 10603.34179688 10586.59960938]",RH,[0.]
115825,257,"[10305.27050781 11675.00097656 11629.17871094 ... 10531.00195312
 10676.40917969 10565.58203125]",RH,[0.]
115825,258,"[ 9996.62011719 11731.18066406 11692.67773438 ... 10335.82421875
 10426.83203125 10524.32910156]",RH,[0.]
115825,259,"[10009.078125   12104.62304688 11878.70410156 ... 10488.53320312
 10594.18554688 10750.15820312]",RH,[0.]
115825,260,"[10140.99511719 11760.71289062 11939.25488281 ... 10436.53808594
 10426.94335938 10524.16699219]",RH,[0.]
115825,261,"[ 9832.48730469 11790.25878906 11643.0078125  ... 10346.82617188
 10514.17871094 10605.88769531]",RH,[0.]
115825,262,"[ 9967.85839844 11820.52246094 11757.58691406 ... 10359.82910156
 10513.23535156 10577.55175781]",RH,[0.]
115825,263,"[10011.84375    11859.51855469 11651.5234375  ... 10359.92480469
 10490.81738281 10540.64648438]",RH,[0.]
115825,264,"[10404.7265625  11925.75878906 11915.45996094 ... 10851.74511719
 10946.43066406 10878.96484375]",RH,[1.]
115825,265,"[10088.29785156 11900.86914062 11723.54296875 ... 10671.55078125
 10613.17675781 10740.03027344]",RH,[1.]
115825,266,"[10017.03027344 11797.56054688 11695.53417969 ... 10999.30078125
 11109.95996094 10869.14453125]",RH,[0.]
115825,267,"[10466.00976562 11984.22460938 11982.83496094 ... 10616.40917969
 10658.1484375  10676.48730469]",RH,[0.]
115825,268,"[10316.01855469 12134.28222656 11856.78320312 ... 10655.54199219
 10668.11328125 10689.97949219]",RH,[0.]
115825,269,"[10127.95605469 11775.58691406 11487.21972656 ... 10644.7109375
 10787.44921875 10776.87304688]",RH,[0.]
115825,270,"[10366.06542969 11788.86132812 11851.38378906 ... 10435.2734375
 10461.29492188 10544.71289062]",RH,[0.]
115825,271,"[10256.75488281 12044.92285156 11793.23535156 ... 10934.43457031
 11034.13574219 10774.74902344]",RH,[0.]
115825,272,"[ 9629.18554688 11785.86230469 11865.45507812 ... 11001.96777344
 11036.20898438 11039.41699219]",RH,[0.]
115825,273,"[10231.03417969 12112.8671875  11991.86132812 ... 11086.97363281
 10826.52636719 10902.54492188]",RH,[0.]
115825,274,"[10152.70898438 11742.20019531 11792.77832031 ... 11152.79199219
 11150.51367188 11114.87988281]",RH,[0.]
115825,275,"[10360.56347656 11770.57519531 11706.47265625 ... 11153.08300781
 10856.24804688 10921.4296875 ]",RH,[0.]
115825,276,"[ 9825.51464844 12125.87207031 11815.06152344 ... 10936.47851562
 10975.71386719 10826.21191406]",RH,[1.]
115825,277,"[10052.02832031 11876.48339844 11960.56054688 ... 10879.64453125
 10900.69140625 10882.63378906]",RH,[1.]
115825,278,"[10254.49414062 12186.5        12072.03222656 ... 10753.35546875
 10669.03808594 10976.69335938]",RH,[1.]
115825,279,"[10297.69921875 11718.70898438 11618.87890625 ... 10487.85644531
 10626.47070312 10502.02148438]",RH,[1.]
115825,280,"[10165.61132812 11878.75       11856.19921875 ... 10552.63085938
 10557.1953125  10580.78808594]",RH,[0.]
115825,281,"[ 9972.75292969 11875.49609375 11840.75       ... 10602.56640625
 10569.78125    10688.66015625]",RH,[0.]
115825,282,"[10260.45117188 12019.61230469 11934.99609375 ... 10598.09277344
 10497.18457031 10729.65039062]",RH,[1.]
115825,283,"[10157.00683594 12207.47753906 11992.91113281 ... 10796.73632812
 10726.66699219 10823.79394531]",RH,[1.]
115825,284,"[10070.14160156 12078.52539062 11992.71777344 ... 10634.86914062
 10793.22070312 10628.26464844]",RH,[0.]
115825,285,"[ 9817.43554688 11592.26660156 11485.32714844 ... 10507.82519531
 10668.65917969 10637.74609375]",RH,[0.]
115825,286,"[10434.22265625 11987.27050781 11998.06640625 ... 10687.34863281
 10822.65625    10826.796875  ]",RH,[0.]
115825,287,"[10374.08105469 11787.66992188 11742.25       ... 10688.15820312
 10438.07714844 10602.11425781]",RH,[0.]
115825,288,"[10293.16699219 12068.8671875  11839.48925781 ... 10275.20117188
 10405.88574219 10479.20507812]",RH,[0.]
115825,289,"[10245.47753906 11822.375      11757.75292969 ... 10632.2578125
 10675.97753906 10630.66503906]",RH,[1.]
115825,290,"[10555.91992188 11981.90039062 11870.25195312 ... 10420.13378906
 10548.7109375  10475.53027344]",RH,[1.]
115825,291,"[10208.97753906 11788.28125    11627.54003906 ... 10452.98046875
 10728.49902344 10556.859375  ]",RH,[1.]
115825,292,"[10026.796875   12133.88183594 12038.0234375  ... 10664.38085938
 10792.44433594 10685.58105469]",RH,[1.]
115825,293,"[10208.203125   11987.63574219 11758.74511719 ... 10650.1953125
 10731.02929688 10883.79785156]",RH,[1.]
115825,294,"[10208.75878906 12156.20019531 11806.77929688 ... 10731.3671875
 10607.828125   10712.03222656]",RH,[1.]
115825,295,"[10343.26171875 12041.18261719 12073.64257812 ... 10532.72070312
 10640.80859375 10648.48242188]",RH,[1.]
115825,296,"[10031.86523438 11744.26367188 11709.0859375  ... 10520.69628906
 10474.96777344 10796.63476562]",RH,[1.]
115825,297,"[ 9876.52734375 11908.34375    11746.21875    ... 10511.82421875
 10684.87109375 10730.1640625 ]",RH,[0.]
115825,298,"[10108.72070312 11800.47949219 11832.87304688 ... 10525.50878906
 10443.78710938 10562.50976562]",RH,[0.]
115825,299,"[10115.08105469 12243.68164062 11967.57226562 ... 10847.41796875
 10836.53222656 10913.38769531]",RH,[0.]
115825,300,"[10010.25976562 11974.30273438 11846.03613281 ... 10754.46679688
 10777.21875    10793.65625   ]",RH,[0.]
115825,301,"[10006.78320312 12118.19628906 12001.38378906 ... 10573.828125
 10679.71679688 10652.6796875 ]",RH,[0.]
115825,302,"[10324.26660156 11837.15625    11806.40332031 ... 11102.06640625
 11161.6953125  11354.90136719]",RH,[0.]
115825,303,"[10250.390625   11812.22460938 11823.04296875 ... 10900.43652344
 10720.53027344 10897.08203125]",RH,[0.]
115825,304,"[10178.96289062 11972.16992188 11776.62207031 ... 10941.3046875
 10870.80175781 10767.34277344]",RH,[0.]
115825,305,"[10036.66796875 12294.69042969 12030.76757812 ... 10692.52539062
 10710.18554688 10738.12695312]",RH,[0.]
115825,306,"[10155.72167969 12064.33496094 11863.31835938 ... 10645.30761719
 10538.46289062 10565.81542969]",RH,[1.]
115825,307,"[10251.15527344 11959.4765625  12003.07226562 ... 10395.04492188
 10482.76660156 10711.69628906]",RH,[1.]
115825,308,"[10121.18554688 12069.03710938 11945.63769531 ... 10590.19726562
 10617.9140625  10750.94335938]",RH,[1.]
115825,309,"[10604.05078125 12042.91503906 12151.94238281 ... 10421.03515625
 10422.75097656 10650.38769531]",RH,[1.]
115825,310,"[10376.51464844 12382.34570312 12406.16992188 ... 11104.62890625
 10992.78613281 11193.28515625]",RH,[0.]
115825,311,"[10292.02050781 12362.58105469 12171.98242188 ... 10965.21191406
 10943.81835938 11077.26464844]",RH,[0.]
115825,312,"[10228.84082031 12163.79394531 11927.24609375 ... 10836.07519531
 10936.79101562 10763.14746094]",RH,[0.]
115825,313,"[ 9960.75390625 12144.36621094 12031.44726562 ... 10773.63867188
 10801.00195312 10790.94042969]",RH,[0.]
115825,314,"[ 9958.59375    12113.32617188 12014.88378906 ... 10570.23144531
 10623.28320312 10623.21679688]",RH,[0.]
115825,315,"[10199.21582031 11795.88476562 11766.37207031 ... 10339.27734375
 10516.15332031 10405.9140625 ]",RH,[0.]
115825,316,"[ 9680.86328125 11968.0625     12135.28515625 ... 10759.98828125
 10784.00585938 10794.421875  ]",RH,[0.]
115825,317,"[ 9612.80957031 11952.83984375 11829.73730469 ... 10392.31738281
 10488.84179688 10616.80566406]",RH,[0.]
115825,318,"[ 9896.83203125 11819.45996094 11670.60351562 ... 10355.37792969
 10445.73730469 10535.45703125]",RH,[0.]
115825,319,"[10009.83398438 12019.10644531 11907.84667969 ... 10153.77148438
 10490.88574219 10351.82519531]",RH,[1.]
115825,320,"[ 9850.58789062 12427.63867188 12164.12402344 ... 10365.25585938
 10318.72949219 10544.95214844]",RH,[1.]
115825,321,"[10237.36230469 12013.98925781 12012.59960938 ... 10501.33789062
 10644.8828125  10607.59863281]",RH,[1.]
115825,322,"[10301.45898438 11791.59375    11897.64941406 ... 10594.41210938
 10772.31933594 10881.57617188]",RH,[1.]
115825,323,"[ 9720.38964844 11969.69335938 11805.0625     ... 10511.19726562
 10726.87011719 10807.4453125 ]",RH,[0.]
115825,324,"[ 9904.27832031 11879.47558594 11736.77734375 ... 10517.12988281
 10484.35546875 10602.86132812]",RH,[0.]
115825,325,"[ 9725.21679688 11812.23925781 11603.51855469 ... 10483.90039062
 10613.53125    10525.22949219]",RH,[0.]
115825,326,"[10272.89160156 11796.38769531 11760.69628906 ... 10444.84472656
 10405.43261719 10767.796875  ]",RH,[0.]
115825,327,"[10150.24121094 11887.2109375  11844.33886719 ... 10722.30859375
 10765.22753906 10809.76660156]",RH,[1.]
115825,328,"[10215.21191406 11832.18261719 11937.42871094 ... 10878.66699219
 10665.52636719 10915.68945312]",RH,[1.]
115825,329,"[10254.06835938 12128.4296875  11973.18457031 ... 10828.25878906
 10965.90136719 10850.93652344]",RH,[1.]
115825,330,"[10005.31640625 11779.18457031 11839.59277344 ... 10592.74414062
 10664.81738281 10679.04101562]",RH,[1.]
115825,331,"[ 9779.921875   11905.87402344 11780.45703125 ... 10435.15429688
 10365.43652344 10385.37304688]",RH,[0.]
115825,332,"[10020.6640625  11905.1796875  11731.66308594 ... 10149.59082031
 10352.83398438 10224.83789062]",RH,[0.]
115825,333,"[10003.13378906 11784.91503906 11742.35449219 ... 10361.47363281
 10480.33007812 10591.65136719]",RH,[0.]
115825,334,"[10037.5234375  11793.06835938 11798.859375   ... 10360.90234375
 10619.03222656 10428.41015625]",RH,[1.]
115825,335,"[10015.79492188 12065.51855469 11925.54003906 ... 10215.61035156
 10415.79003906 10435.62792969]",RH,[1.]
115825,336,"[10250.22949219 11734.50097656 11658.30078125 ... 10527.53710938
 10817.98925781 10680.98925781]",RH,[1.]
115825,337,"[10123.28027344 11673.828125   11545.13574219 ... 10386.79589844
 10641.14648438 10490.10546875]",RH,[1.]
115825,338,"[ 9846.98925781 12037.36230469 11974.20507812 ... 10656.640625
 10783.85058594 10689.18066406]",RH,[1.]
115825,339,"[ 9815.93066406 11959.57226562 11922.35449219 ... 10689.64941406
 10807.69921875 10813.06933594]",RH,[0.]
115825,340,"[ 9943.96777344 11700.80078125 11736.4140625  ... 10677.32128906
 10634.46386719 10726.45214844]",RH,[0.]
115825,341,"[10086.86230469 11880.98242188 11785.29199219 ... 10528.11425781
 10564.3671875  10705.45117188]",RH,[0.]
115825,342,"[10252.87695312 11803.41601562 11790.92382812 ... 10635.12109375
 10670.82714844 10717.58300781]",RH,[0.]
115825,343,"[10000.19433594 11862.73144531 11933.15820312 ... 10699.91113281
 10872.92871094 10749.90136719]",RH,[1.]
115825,344,"[10208.32128906 11952.33203125 11919.76757812 ... 10455.18359375
 10537.76367188 10473.18652344]",RH,[0.]
115825,345,"[10066.45996094 12031.96484375 11953.29003906 ... 10954.89941406
 10992.28027344 10941.91113281]",RH,[0.]
115825,346,"[10467.8359375  11760.20605469 11926.11816406 ... 10845.75195312
 10872.46582031 10859.87890625]",RH,[1.]
115825,347,"[ 9885.10058594 11755.22558594 11663.39648438 ... 10425.3046875
 10567.16113281 10398.95703125]",RH,[0.]
115825,348,"[ 9994.53027344 11959.3125     12054.12304688 ... 10450.79492188
 10515.50585938 10421.52832031]",RH,[0.]
115825,349,"[ 9988.47753906 12143.59960938 12102.86816406 ... 10252.18066406
 10175.76660156 10404.36035156]",RH,[0.]
115825,350,"[10091.73632812 12033.99316406 11807.92089844 ... 10594.76464844
 10647.94433594 10694.95410156]",RH,[0.]
115825,351,"[10164.77734375 11945.33886719 11814.8125     ... 10515.24121094
 10600.94433594 10608.22460938]",RH,[0.]
115825,352,"[10190.61425781 11857.74902344 11671.39453125 ... 10680.14746094
 10876.43164062 10706.0859375 ]",RH,[0.]
115825,353,"[10161.7890625  12274.80175781 12015.56738281 ... 10746.00976562
 10755.66601562 10735.57617188]",RH,[1.]
115825,354,"[10239.55078125 11692.56835938 11771.39257812 ... 10694.67285156
 10753.38378906 10768.51171875]",RH,[1.]
115825,355,"[10433.20703125 11888.46191406 11790.19726562 ... 10667.04003906
 10809.66015625 10905.60253906]",RH,[0.]
115825,356,"[ 9946.42578125 11854.65625    11832.25976562 ... 10516.54980469
 10556.78027344 10716.31835938]",RH,[0.]
115825,357,"[10051.08691406 11956.32421875 11823.96289062 ... 10370.41894531
 10470.9296875  10677.9609375 ]",RH,[0.]
115825,358,"[ 9740.22070312 12008.90429688 11805.32324219 ... 10481.47265625
 10617.98046875 10714.61523438]",RH,[0.]
115825,359,"[ 9893.13769531 11626.25195312 11619.56835938 ... 10370.24023438
 10519.54199219 10712.09667969]",RH,[0.]
115825,360,"[ 9834.984375   11978.10839844 11958.3046875  ... 10259.50585938
 10483.54003906 10294.22558594]",RH,[1.]
115825,361,"[10077.65625    11862.41015625 11804.08789062 ... 10252.60546875
 10296.97558594 10408.36816406]",RH,[1.]
115825,362,"[ 9886.46484375 11948.31152344 11860.21191406 ... 10154.77929688
 10392.70507812 10424.03125   ]",RH,[1.]
115825,363,"[10134.55859375 12476.64160156 12152.36230469 ... 10785.82714844
 10729.61523438 10882.41894531]",RH,[0.]
115825,364,"[10457.54785156 12183.578125   12095.96679688 ... 10796.72167969
 10771.14453125 10962.19335938]",RH,[0.]
115825,365,"[10468.5625     12115.22070312 12111.35546875 ... 10933.55175781
 10949.953125   11028.07324219]",RH,[0.]
115825,366,"[10172.48925781 11947.33398438 12144.20703125 ... 10581.11523438
 10568.59570312 10622.67089844]",RH,[0.]
115825,367,"[10022.12597656 12253.01367188 12026.80566406 ... 10585.90820312
 10708.68652344 10704.53320312]",RH,[0.]
115825,368,"[10313.21289062 12067.31054688 11993.55273438 ... 10507.65917969
 10579.42871094 10582.67382812]",RH,[1.]
115825,369,"[10506.44921875 12350.68554688 12063.1953125  ... 10528.55078125
 10593.49316406 10456.08496094]",RH,[1.]
115825,370,"[ 9884.41796875 12235.72949219 12036.8984375  ... 10350.97753906
 10504.39355469 10422.1640625 ]",RH,[1.]
115825,371,"[10173.17578125 12133.64355469 11919.23046875 ... 10518.78710938
 10462.53613281 10832.859375  ]",RH,[1.]
115825,372,"[10024.51171875 11750.48828125 11780.75976562 ... 10369.03417969
 10609.02929688 10456.56933594]",RH,[1.]
115825,373,"[ 9966.33789062 11828.44433594 11917.79882812 ... 10980.43554688
 10883.44042969 10995.27441406]",RH,[1.]
115825,374,"[10043.87207031 12080.86816406 12175.66113281 ... 10377.47363281
 10501.43945312 10627.25488281]",RH,[1.]
115825,375,"[ 9794.40527344 11701.85351562 11652.91015625 ... 10431.7734375
 10539.76855469 10606.71679688]",RH,[1.]
115825,376,"[10080.58007812 12298.99121094 12034.06640625 ... 10574.05761719
 10576.22070312 10645.24902344]",RH,[1.]
115825,377,"[10025.0390625  12247.72949219 12097.92089844 ... 10663.97070312
 10817.95996094 10783.65136719]",RH,[1.]
115825,378,"[10296.00878906 11935.10449219 11796.99121094 ... 10677.62792969
 10663.08300781 10729.28710938]",RH,[1.]
115825,379,"[ 9843.64648438 12088.54980469 11915.37792969 ... 10734.06835938
 10694.28808594 10812.00585938]",RH,[1.]
115825,380,"[10166.45996094 11985.03710938 11887.53027344 ... 10573.2578125
 10807.08398438 10726.94726562]",RH,[1.]
115825,381,"[10221.93554688 12040.65527344 11913.59277344 ... 10579.0546875
 10747.26757812 10762.18652344]",RH,[1.]
115825,382,"[10028.31347656 12045.4765625  11953.65039062 ... 10723.2578125
 10782.99609375 10758.93847656]",RH,[0.]
115825,383,"[ 9939.88964844 11823.58691406 11743.53613281 ... 10616.45117188
 10809.16992188 10784.24902344]",RH,[0.]
